0.0000000000 0.0000000000
0.1428571429 0.0000000000
0.2857142857 0.0000000000
0.4285714286 0.0000000000
0.5714285714 0.0000000000
0.7142857143 0.0000000000
0.8571428571 0.0000000000
1.0000000000 0.0000000000
1.1428571429 0.0000000000
1.2857142857 0.0000000000
1.4285714286 0.0000000000
1.5714285714 0.0000000000
1.7142857143 0.0000000000
1.8571428571 0.0000000000
2.0000000000 0.0000000000
2.0000000000 0.0000000000
2.0000000000 0.0714285714
2.0000000000 0.1428571429
2.0000000000 0.2142857143
2.0000000000 0.2857142857
2.0000000000 0.3571428571
2.0000000000 0.4285714286
2.0000000000 0.5000000000
2.0000000000 0.5714285714
2.0000000000 0.6428571429
2.0000000000 0.7142857143
2.0000000000 0.7857142857
2.0000000000 0.8571428571
2.0000000000 0.9285714286
2.0000000000 1.0000000000
2.0000000000 1.0000000000
1.9285714286 1.0000000000
1.8571428571 1.0000000000
1.7857142857 1.0000000000
1.7142857143 1.0000000000
1.6428571429 1.0000000000
1.5714285714 1.0000000000
1.5000000000 1.0000000000
1.4285714286 1.0000000000
1.3571428571 1.0000000000
1.2857142857 1.0000000000
1.2142857143 1.0000000000
1.1428571429 1.0000000000
1.0714285714 1.0000000000
1.0000000000 1.0000000000
1.0000000000 1.0000000000
1.0000000000 1.1428571429
1.0000000000 1.2857142857
1.0000000000 1.4285714286
1.0000000000 1.5714285714
1.0000000000 1.7142857143
1.0000000000 1.8571428571
1.0000000000 2.0000000000
1.0000000000 2.1428571429
1.0000000000 2.2857142857
1.0000000000 2.4285714286
1.0000000000 2.5714285714
1.0000000000 2.7142857143
1.0000000000 2.8571428571
1.0000000000 3.0000000000
1.0000000000 3.0000000000
0.9285714286 3.0000000000
0.8571428571 3.0000000000
0.7857142857 3.0000000000
0.7142857143 3.0000000000
0.6428571429 3.0000000000
0.5714285714 3.0000000000
0.5000000000 3.0000000000
0.4285714286 3.0000000000
0.3571428571 3.0000000000
0.2857142857 3.0000000000
0.2142857143 3.0000000000
0.1428571429 3.0000000000
0.0714285714 3.0000000000
0.0000000000 3.0000000000
0.0000000000 3.0000000000
0.0000000000 2.7857142857
0.0000000000 2.5714285714
0.0000000000 2.3571428571
0.0000000000 2.1428571429
0.0000000000 1.9285714286
0.0000000000 1.7142857143
0.0000000000 1.5000000000
0.0000000000 1.2857142857
0.0000000000 1.0714285714
0.0000000000 0.8571428571
0.0000000000 0.6428571429
0.0000000000 0.4285714286
0.0000000000 0.2142857143
0.0000000000 -0.0000000000
