0.200000 0.200000
0.200000 0.210000
0.200000 0.220000
0.200000 0.230000
0.200000 0.240000
0.200000 0.250000
0.200000 0.260000
0.200000 0.270000
0.200000 0.280000
0.200000 0.290000
0.200000 0.300000
0.200000 0.310000
0.200000 0.320000
0.200000 0.330000
0.200000 0.340000
0.200000 0.350000
0.200000 0.360000
0.200000 0.370000
0.200000 0.380000
0.200000 0.390000
0.200000 0.400000
0.200000 0.410000
0.200000 0.420000
0.200000 0.430000
0.200000 0.440000
0.200000 0.450000
0.200000 0.460000
0.200000 0.470000
0.200000 0.480000
0.200000 0.490000
0.200000 0.500000
0.200000 0.510000
0.200000 0.520000
0.200000 0.530000
0.200000 0.540000
0.200000 0.550000
0.200000 0.560000
0.200000 0.570000
0.200000 0.580000
0.200000 0.590000
0.200000 0.600000
0.200000 0.610000
0.200000 0.620000
0.200000 0.630000
0.200000 0.640000
0.200000 0.650000
0.200000 0.660000
0.200000 0.670000
0.200000 0.680000
0.200000 0.690000
0.200000 0.700000
0.200000 0.710000
0.200000 0.720000
0.200000 0.730000
0.200000 0.740000
0.200000 0.750000
0.200000 0.760000
0.200000 0.770000
0.200000 0.780000
0.200000 0.790000
0.200000 0.800000
0.210000 0.800000
0.220000 0.800000
0.230000 0.800000
0.240000 0.800000
0.250000 0.800000
0.260000 0.800000
0.270000 0.800000
0.280000 0.800000
0.290000 0.800000
0.300000 0.800000
0.310000 0.800000
0.320000 0.800000
0.330000 0.800000
0.340000 0.800000
0.350000 0.800000
0.360000 0.800000
0.370000 0.800000
0.375897 0.791795
0.381795 0.783590
0.387692 0.775385
0.393590 0.767179
0.399487 0.758974
0.405385 0.750769
0.411282 0.742564
0.417179 0.734359
0.423077 0.726154
0.428974 0.717949
0.434872 0.709744
0.440769 0.701538
0.446667 0.693333
0.452564 0.685128
0.458462 0.676923
0.464359 0.668718
0.470256 0.660513
0.476154 0.652308
0.482051 0.644103
0.487949 0.635897
0.493846 0.627692
0.499744 0.619487
0.505641 0.611282
0.511538 0.603077
0.517436 0.594872
0.523333 0.586667
0.529231 0.578462
0.535128 0.570256
0.541026 0.562051
0.546923 0.553846
0.552821 0.545641
0.558718 0.537436
0.564615 0.529231
0.570513 0.521026
0.576410 0.512821
0.582308 0.504615
0.588205 0.496410
0.594103 0.488205
0.600000 0.480000
0.610000 0.480000
0.620000 0.480000
0.630000 0.480000
0.640000 0.480000
0.650000 0.480000
0.650000 0.490000
0.650000 0.500000
0.650000 0.510000
0.650000 0.520000
0.650000 0.530000
0.650000 0.540000
0.650000 0.550000
0.650000 0.560000
0.650000 0.570000
0.650000 0.580000
0.650000 0.590000
0.650000 0.600000
0.650000 0.610000
0.650000 0.620000
0.650000 0.630000
0.650000 0.640000
0.650000 0.650000
0.650000 0.660000
0.650000 0.670000
0.650000 0.680000
0.650000 0.690000
0.650000 0.700000
0.650000 0.710000
0.650000 0.720000
0.650000 0.730000
0.650000 0.740000
0.650000 0.750000
0.650000 0.760000
0.650000 0.770000
0.650000 0.780000
0.650000 0.790000
0.650000 0.800000
0.660000 0.800000
0.670000 0.800000
0.680000 0.800000
0.690000 0.800000
0.700000 0.800000
0.710000 0.800000
0.720000 0.800000
0.730000 0.800000
0.740000 0.800000
0.750000 0.800000
0.760000 0.800000
0.770000 0.800000
0.780000 0.800000
0.790000 0.800000
0.800000 0.800000
0.800000 0.790000
0.800000 0.780000
0.800000 0.770000
0.800000 0.760000
0.800000 0.750000
0.800000 0.740000
0.800000 0.730000
0.800000 0.720000
0.800000 0.710000
0.800000 0.700000
0.800000 0.690000
0.800000 0.680000
0.800000 0.670000
0.800000 0.660000
0.800000 0.650000
0.800000 0.640000
0.800000 0.630000
0.800000 0.620000
0.800000 0.610000
0.800000 0.600000
0.800000 0.590000
0.800000 0.580000
0.800000 0.570000
0.800000 0.560000
0.800000 0.550000
0.800000 0.540000
0.800000 0.530000
0.800000 0.520000
0.800000 0.510000
0.800000 0.500000
0.800000 0.490000
0.800000 0.480000
0.800000 0.470000
0.800000 0.460000
0.800000 0.450000
0.800000 0.440000
0.800000 0.430000
0.800000 0.420000
0.800000 0.410000
0.800000 0.400000
0.800000 0.390000
0.800000 0.380000
0.800000 0.370000
0.800000 0.360000
0.800000 0.350000
0.800000 0.340000
0.800000 0.330000
0.800000 0.320000
0.800000 0.310000
0.800000 0.300000
0.800000 0.290000
0.800000 0.280000
0.800000 0.270000
0.800000 0.260000
0.800000 0.250000
0.800000 0.240000
0.800000 0.230000
0.800000 0.220000
0.800000 0.210000
0.800000 0.200000
0.790000 0.200000
0.780000 0.200000
0.770000 0.200000
0.760000 0.200000
0.750000 0.200000
0.740000 0.200000
0.730000 0.200000
0.720000 0.200000
0.710000 0.200000
0.700000 0.200000
0.690000 0.200000
0.680000 0.200000
0.670000 0.200000
0.660000 0.200000
0.650000 0.200000
0.640000 0.200000
0.630000 0.200000
0.624103 0.208205
0.618205 0.216410
0.612308 0.224615
0.606410 0.232821
0.600513 0.241026
0.594615 0.249231
0.588718 0.257436
0.582821 0.265641
0.576923 0.273846
0.571026 0.282051
0.565128 0.290256
0.559231 0.298462
0.553333 0.306667
0.547436 0.314872
0.541538 0.323077
0.535641 0.331282
0.529744 0.339487
0.523846 0.347692
0.517949 0.355897
0.512051 0.364103
0.506154 0.372308
0.500256 0.380513
0.494359 0.388718
0.488462 0.396923
0.482564 0.405128
0.476667 0.413333
0.470769 0.421538
0.464872 0.429744
0.458974 0.437949
0.453077 0.446154
0.447179 0.454359
0.441282 0.462564
0.435385 0.470769
0.429487 0.478974
0.423590 0.487179
0.417692 0.495385
0.411795 0.503590
0.405897 0.511795
0.400000 0.520000
0.390000 0.520000
0.380000 0.520000
0.370000 0.520000
0.360000 0.520000
0.350000 0.520000
0.350000 0.510000
0.350000 0.500000
0.350000 0.490000
0.350000 0.480000
0.350000 0.470000
0.350000 0.460000
0.350000 0.450000
0.350000 0.440000
0.350000 0.430000
0.350000 0.420000
0.350000 0.410000
0.350000 0.400000
0.350000 0.390000
0.350000 0.380000
0.350000 0.370000
0.350000 0.360000
0.350000 0.350000
0.350000 0.340000
0.350000 0.330000
0.350000 0.320000
0.350000 0.310000
0.350000 0.300000
0.350000 0.290000
0.350000 0.280000
0.350000 0.270000
0.350000 0.260000
0.350000 0.250000
0.350000 0.240000
0.350000 0.230000
0.350000 0.220000
0.350000 0.210000
0.350000 0.200000
0.340133 0.200000
0.330267 0.200000
0.320400 0.200000
0.310533 0.200000
0.300667 0.200000
0.290800 0.200000
0.280933 0.200000
0.271067 0.200000
0.261200 0.200000
0.251333 0.200000
0.241467 0.200000
0.231600 0.200000
0.221733 0.200000
0.211867 0.200000
